,gen,nevals,avg,std,min,max
0,0,50,[0.92109734],[0.06550545],[0.76362485],[0.9987027]
1,1,5,[0.84262705],[0.03428018],[0.81463736],[0.8846115]
2,2,5,[0.81463736],[0.],[0.81463736],[0.81463736]
3,3,5,[0.81463736],[0.],[0.81463736],[0.81463736]
4,4,5,[0.81463736],[0.],[0.81463736],[0.81463736]
5,5,5,[0.81463736],[0.],[0.81463736],[0.81463736]
6,6,5,[0.81463736],[0.],[0.81463736],[0.81463736]
7,7,5,[0.81463736],[0.],[0.81463736],[0.81463736]
8,8,5,[0.81463736],[0.],[0.81463736],[0.81463736]
9,9,5,[0.6466757],[0.08398083],[0.6046853],[0.81463736]
10,10,5,[0.6046853],[0.],[0.6046853],[0.6046853]
11,11,5,[0.6046853],[0.],[0.6046853],[0.6046853]
12,12,5,[0.6046853],[0.],[0.6046853],[0.6046853]
13,13,5,[0.6046853],[0.],[0.6046853],[0.6046853]
14,14,5,[0.45126066],[0.1252707],[0.34897757],[0.6046853]
15,15,5,[0.45745367],[0.17450865],[0.32104248],[0.7417769]
16,16,5,[0.42380697],[0.12589116],[0.32104248],[0.582364]
17,17,5,[0.32104248],[0.],[0.32104248],[0.32104248]
18,18,5,[0.32104248],[0.],[0.32104248],[0.32104248]
19,19,5,[0.32104248],[0.],[0.32104248],[0.32104248]
20,20,5,[0.09819083],[0.],[0.09819083],[0.09819083]
21,21,5,[0.09819083],[0.],[0.09819083],[0.09819083]
22,22,5,[0.09819083],[0.],[0.09819083],[0.09819083]
23,23,5,[0.09819083],[0.],[0.09819083],[0.09819083]
24,24,5,[0.09819083],[0.],[0.09819083],[0.09819083]
25,25,5,[0.14056766],[0.08475364],[0.09819083],[0.31007493]
26,26,5,[0.18051475],[0.10082579],[0.09819083],[0.30400062]
27,27,5,[0.09819083],[0.],[0.09819083],[0.09819083]
28,28,5,[0.09819083],[0.],[0.09819083],[0.09819083]
29,29,5,[0.09819083],[0.],[0.09819083],[0.09819083]
30,30,5,[0.09819083],[0.],[0.09819083],[0.09819083]
