,gen,nevals,avg,std,min,max
0,0,50,[0.9225551],[0.05778675],[0.7516541],[0.996351]
1,1,5,[0.7923811],[0.01847603],[0.77853924],[0.8247594]
2,2,5,[0.7714089],[0.00582188],[0.7666554],[0.77853924]
3,3,5,[0.7690322],[0.00475354],[0.7666554],[0.77853924]
4,4,5,[0.7666554],[0.],[0.7666554],[0.7666554]
5,5,5,[0.7298956],[0.0183799],[0.7207056],[0.7666554]
6,6,5,[0.4831378],[0.1939733],[0.3247593],[0.7207056]
7,7,5,[0.3247593],[0.],[0.3247593],[0.3247593]
8,8,5,[0.3247593],[0.],[0.3247593],[0.3247593]
9,9,5,[0.3247593],[0.],[0.3247593],[0.3247593]
10,10,5,[0.3247593],[0.],[0.3247593],[0.3247593]
11,11,5,[0.3247593],[0.],[0.3247593],[0.3247593]
12,12,5,[0.3247593],[0.],[0.3247593],[0.3247593]
13,13,5,[0.3247593],[0.],[0.3247593],[0.3247593]
14,14,5,[0.3247593],[0.],[0.3247593],[0.3247593]
15,15,5,[0.3247593],[0.],[0.3247593],[0.3247593]
16,16,5,[0.3247593],[0.],[0.3247593],[0.3247593]
17,17,5,[0.3247593],[0.],[0.3247593],[0.3247593]
18,18,5,[0.3247593],[0.],[0.3247593],[0.3247593]
19,19,5,[0.3247593],[0.],[0.3247593],[0.3247593]
20,20,5,[0.3247593],[0.],[0.3247593],[0.3247593]
21,21,5,[0.3247593],[0.],[0.3247593],[0.3247593]
22,22,5,[0.3247593],[0.],[0.3247593],[0.3247593]
23,23,5,[0.31687242],[0.00643964],[0.31161445],[0.3247593]
24,24,5,[0.31161445],[0.],[0.31161445],[0.31161445]
25,25,5,[0.31161445],[0.],[0.31161445],[0.31161445]
26,26,5,[0.31161445],[0.],[0.31161445],[0.31161445]
27,27,5,[0.31161445],[0.],[0.31161445],[0.31161445]
28,28,5,[0.31161445],[0.],[0.31161445],[0.31161445]
29,29,5,[0.31161445],[0.],[0.31161445],[0.31161445]
30,30,5,[0.31161445],[0.],[0.31161445],[0.31161445]
