,gen,nevals,avg,std,min,max
0,0,50,[0.9331772],[0.0565667],[0.7944904],[1.0014377]
1,1,5,[0.8174478],[0.],[0.8174478],[0.8174478]
2,2,5,[0.78254557],[0.],[0.78254557],[0.78254557]
3,3,5,[0.7056533],[0.03844612],[0.6864303],[0.78254557]
4,4,5,[0.6864303],[0.],[0.6864303],[0.6864303]
5,5,5,[0.6864303],[0.],[0.6864303],[0.6864303]
6,6,5,[0.6864303],[0.],[0.6864303],[0.6864303]
7,7,5,[0.6860605],[0.0165772],[0.67777187],[0.71921486]
8,8,5,[0.3981324],[0.13981971],[0.32822257],[0.67777187]
9,9,5,[0.3284781],[0.00031295],[0.32822257],[0.3288614]
10,10,5,[0.3284781],[0.00031295],[0.32822257],[0.3288614]
11,11,5,[0.3257292],[0.00230551],[0.32385397],[0.3288614]
12,12,5,[0.3288614],[0.],[0.3288614],[0.3288614]
13,13,5,[0.3288614],[0.],[0.3288614],[0.3288614]
14,14,5,[0.3288614],[0.],[0.3288614],[0.3288614]
15,15,5,[0.3288614],[0.],[0.3288614],[0.3288614]
16,16,5,[0.3288614],[0.],[0.3288614],[0.3288614]
17,17,5,[0.39386696],[0.13001111],[0.3288614],[0.6538892]
18,18,5,[0.3288614],[0.],[0.3288614],[0.3288614]
19,19,5,[0.3288614],[0.],[0.3288614],[0.3288614]
20,20,5,[0.3288614],[0.],[0.3288614],[0.3288614]
21,21,5,[0.3288614],[0.],[0.3288614],[0.3288614]
22,22,5,[0.3288614],[0.],[0.3288614],[0.3288614]
23,23,5,[0.3288614],[0.],[0.3288614],[0.3288614]
24,24,5,[0.3288614],[0.],[0.3288614],[0.3288614]
25,25,5,[0.3288614],[0.],[0.3288614],[0.3288614]
26,26,5,[0.42310184],[0.18848085],[0.3288614],[0.80006355]
27,27,5,[0.3288614],[0.],[0.3288614],[0.3288614]
28,28,5,[0.3288614],[0.],[0.3288614],[0.3288614]
29,29,5,[0.3288614],[0.],[0.3288614],[0.3288614]
30,30,5,[0.3288614],[0.],[0.3288614],[0.3288614]
