individual,fitness
"[0.8327599942958591, 0, 1, 0.5137208409583959, 0.6791379453987522, 0.0403509402827954, 0, 0, 0, 0.271302100396787, 0, 1, 1, 0.3083359767481728, 0.2593067724149142, 0.677114596417463, 1, 0.24443634439621598, 0, 0, 1, 1, 0, 0, 0.3937658370654163, 0, 0, 0.05152374190682174, 0, 0.9943010619647558, 0.11814893071046959, 0, 1, 0, 0.3645106243184819, 0.07547506055143183, 0.7805816369690073, 1, 0.7434569233906925, 0, 0, 1, 0, 1, 0.33156557356756644, 0, 0, 0, 0.7663273897033581, 0, 0.646810348813365, 0, 0.6148962952906982, 1, 1, 1, 0.836800990548308, 0.2556768948338809, 0.20259881940008034, 0.8804020117884366, 0, 0, 0.7442697543983091, 0.14212042854516682, 0.1455875909030021, 0, 0, 0, 1, 0, 1, 0, 0.5582842185332834, 1, 0.724899208710424, 0, 0.529122545557382, 0.6898934380152846, 0.02137754895019428, 1, 0.8081914952000201, 1, 0, 0, 1, 0.9880701478383215, 0, 1, 1, 1, 0.6609874743176165, 1, 1, 0, 1, 0, 1, 0.5876083847699309, 1, 0, 1, 0.16392972693107744, 0, 0, 0, 1, 1, 1, 0, 0.7820489082594158, 1, 1, 0, 0, 0, 0.6825743661392396, 1, 0, 0.19481394068109537, 0, 0.8403454246351709, 1, 0, 0.007161759328570161, 1, 0.13470887147544608, 1, 0, 0.5354109074571964, 0, 0, 0.6528924431191118, 0.7764237307435183, 0, 0.5904714011748223, 1, 1, 1, 0, 1, 0.9117325977878553, 1, 0.5631027475453078, 0.237192407759678, 0, 0.1747956782735917, 1, 0.20922713333721296, 0, 0.06641364082169651, 1, 0.8800697463587579, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0.41537403388051386, 0, 1, 1, 0.5460182788926471, 1, 1, 1, 0.6719473519963406, 0, 0.037098699170324934, 0.9231624132330671, 0.06332947103763796, 0, 1, 0, 0, 0.14183603823320734, 0, 0.42191710535027793, 0, 1, 1, 0.22332234212480512, 0, 0.649007129869063, 0.5826995618944183, 0, 1, 1, 1, 0, 1, 0, 0, 0.41485121259495794, 0.026199979618044558, 0, 0, 0.11760883440965908, 0.5740587892364177, 0, 0.11071723873770545, 0.6257533170947946, 0, 1, 0, 0, 0.3953041177334251, 0, 1, 0, 0.2310093379915879, 0, 0.3128896200320263, 0, 1, 0.04690273151506917, 0, 1, 0, 0, 0.7129954147735418, 0.0008595623539866885, 0, 0, 1, 0, 0.5469043767916083, 0.2537100440554159, 0, 0, 1, 0, 0.7958180638489387, 1, 1, 0, 0.31785764528990945, 1, 1, 1, 0, 0, 0.012377180418988554, 0, 1, 0.4196457211349517, 1, 0.9287086023798184, 1, 0, 1, 1, 1, 1, 1, 1, 0.19452283910722676, 0.5115083193779809, 0, 1, 0, 0.8467656424259518, 1, 0, 1, 0, 0, 0.35859747835680483, 1, 0, 0.8185413989737097, 0, 1, 0, 1, 1, 1, 0.5873586236118817, 0.8007489135884541, 0, 0, 0.5959133935559625, 0, 1, 1, 0, 0.6699536632375683, 1, 0.4567684639883732, 0.38462261348049565, 1, 0, 1, 1, 0, 1, 0, 0.22883578286888898, 0, 0, 0.3407564535141999, 0.055754022308567956, 1, 0.7421127477740614, 1, 0, 1, 0, 0.43239376820525, 0.363665829496432, 0, 0.48196232794024674, 1, 0, 0.4839890832589477, 1, 0.9494234458847022, 0, 0, 0.8991104872948592, 0.6903075310175262, 1, 0.7443011491667009, 0.39181187220924857, 0.7364026971411244, 0.5906668451541586, 0, 1, 0.3779748461528031, 0, 0, 0, 0, 0.07707959814940615, 0.38033123017403925, 0.29349694016575245, 1, 0, 1, 0, 0.01722243566639045, 0, 0.8912517601767631, 0.8385440401004483, 0.6284457095953782, 1, 0.8631116587168286, 0.40936439196686514, 0.9884283057212828, 0.080232426083466, 0.0986627811062607, 0, 0.45240690287176694, 1, 1, 0.40153216030304534, 1, 0, 0.7021419049366071, 0.7337250602375617, 0.4569065363195644, 0, 0.7334039921909816, 0.7350968384778083, 0, 1, 0, 1, 0.7912409776411552, 0, 0, 1, 0.8757626869651846, 0, 0.11572880688556302, 1, 0.20342773775056053, 1, 0.5187082782186295, 1, 0.17522700973276298, 0.22970893188638739, 0, 1, 1, 0, 0.8299290246555446, 0.4480196969331208, 0.5987436261444802, 0.6932035005441171, 1, 0, 1, 1, 1, 0.3452386186481912, 0.5419862933921933, 1, 1, 0, 1, 0, 1, 1, 0.7923513840419969, 0, 1, 0, 1, 1, 0.828460440020388, 1, 1, 0, 0.6098195334528859, 1, 0, 0.5375575337595818, 0.5292207904402528, 0.2621139492840956, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0.9213019895635635, 0.738872008447599, 1, 1, 1, 0, 0.6561851906600954, 0, 0, 0, 0.3847880446759655, 0, 0.36315446447617217, 0, 0, 1, 0.2869286060045315, 0, 0, 1, 1, 0.5675094485368685, 0.7694432460934058, 0.7672801112216352, 0.6047310119058701, 0, 1, 0.2718885877631285, 0, 0.6852804907842182, 0, 0.4172703296269333, 0.6531811028987013, 0.8923291684388678, 1, 0.6642573266608862, 0, 0, 0.9669053053902175, 1, 1, 0, 0.8245460635735146, 0.3684973308206366, 0, 0.9139136612861668, 0.5240026816294524, 0, 1, 0.44738267845155527, 0.45256158618249887, 0, 1, 0, 0, 0.33667543301076885, 0, 0, 0.6927136479173258, 0.6300335801008419, 1, 1, 0.6701103332544401, 0.6149748039750111, 1, 0.42110583804375057, 0.08873971987927531, 0.919751887982226, 1, 0.5977415118658018, 1, 1, 0.6987843313423904, 0.6355043651718856, 0.4080675624396466, 0, 0.5203880441244259, 1, 1, 0, 0, 0.31261301787665297, 0, 0.8115471568301945, 0.2967204812339644, 0, 1, 0.26930711917842753, 1, 0.9057376191258535, 1, 0, 0.9903245273037189, 1, 0.6257610439147075, 0.33327869223863604, 0.9167218831081829, 0.0557541679806306, 1, 0.1601328217074227, 0.2961656224783128, 0, 1, 0, 1, 0, 0.740890084059431, 0, 0, 1, 1, 0.5280784114748659, 1, 0.33685914747738716, 0.07936212401452834, 1, 0.6502533562411205, 0.6421220477712178, 0, 0.44288699430827616, 0, 0, 0, 1, 0, 0, 0.1704287145513843, 0.6122012343868817, 1, 1, 0.472662326225059, 0, 0.9802570544936278, 1, 0.43815763249232365, 0.95511450092951, 1, 1, 0.3198026955483467, 0.017674897030325543, 0, 1, 0, 1, 0, 1, 0.9824805315102013, 1, 0.23656701659852708, 0, 0.45980027866347484, 1, 1, 1, 1, 0.18842378389242814, 0, 1, 0, 1, 0, 0, 1, 0.5871618307811612, 0.22713937377565757, 0.5160583075076068, 0, 1, 0.3846372175251417, 1, 0, 0, 0, 0, 0, 1, 0.6647561814422813, 1, 0, 0.07103999153612192, 0, 1, 0.9134973481818451, 1, 1, 0.17325498505378464, 1, 0, 0.5937988841176389, 1, 1, 0.17169236165598672, 0, 0, 0.9019505035936382, 0.7758416920894119, 0, 0, 0.6132889969101416, 1, 1, 0, 0.09905494032798669, 0.21349683257451774, 1, 0.6123454417966481, 1, 0, 0, 1, 1, 0, 0, 0.5669824655846027, 0, 0, 1, 1, 0.6349968625289935, 0, 1, 0, 0.22571566874043258, 0.8576143403175841, 0.2376799652582958, 1, 0.38983803821065793, 0.41959109735549693, 0, 0.966774109111856, 1, 0.04696565758030442, 1, 0.37760609551315516, 0, 0.09623704532137277, 1, 0, 1, 1, 1, 1, 0.5490296015690532, 1, 1, 1, 1, 0, 0.517218171663625, 0, 0, 0, 0, 0, 0.42125497955896074, 0, 1, 0, 1, 0.2848199478343566, 0, 0.9699765626822431, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0.368188826180622, 0, 0.3302491414093013, 0.9664345485926901, 0.5251774785687373, 1, 0, 0, 1, 0.9103035679102883, 0, 1, 0.9576689083975035, 0, 0, 1, 0.9937673248113229, 0.5216644592848978, 0.18919590112240522, 1, 0.08630012136721199, 1, 0.3332957353938679, 0.4352910410422286, 0, 0.6499705496667258, 0.061717647654192076, 0.9689057682429902, 1, 1, 0, 0, 0.4430951081155412, 1, 0, 0, 0.4507796099007966, 0, 0.13325476647454315, 1, 0, 0.16739723387724828, 1, 0, 1, 0, 0.7470198195892646, 1, 0, 0, 0, 0, 1, 1, 0.559499143088432, 1, 0, 1, 1, 0, 1, 0.8122559654817458, 1, 1, 1, 1, 1, 0.6193015493215555, 0, 0.6624037268811318, 0.6149610264299109, 1, 0, 0.813192816992439, 0, 1, 0, 0, 0.8372114799443933, 0.3018262957330783, 0, 0, 0.6102671465768758, 0.7025087495918774, 0.8935778493513921, 0.9974888669600129, 0.7340618410640396, 1, 0, 0, 1, 1, 0.09610372943613543, 0, 0.2946950023064096, 0.8090653086052116, 1, 0.1961689509565483, 1, 0.9063559174523107, 0, 0.14924751056996405, 0, 0, 1, 1, 0.8277449459151722, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0.7234160805450256, 1, 0.5438815167264988, 0, 1, 0, 0.16500669987010724, 0.5320536791481728, 0, 1, 0.8162097182289648, 0.6895204579001026, 0, 0, 0, 0.9593336267184117, 1, 1, 1, 0.8716714624663559, 0, 0.4488774539803287, 0.43356580444466786, 0.41828805165542904, 0.5272298069401451, 0, 1, 0.4026950574355048, 0, 0.055579605875563896, 0.9502588741881546, 0.2684404645807226, 1, 1, 1, 0.320049296862075, 1, 1, 0, 1, 0.01578368633424576, 1, 0.45720574596263935, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0.006805560136625744, 0.31950440373614986, 0.013085148656836632, 0.24660089424279152, 0.08288825586449644, 1, 0, 1, 1, 0, 0.7328212455679031, 0, 1, 0.8408317191990903, 0.21679759351323025, 0.17065247138606043, 0, 0, 0.25339267474144855, 0, 0, 0.6124100871459035, 1, 0, 0, 0.5365110280721896, 0, 0.7582015982386322, 0, 1, 0, 0.30101691278149756, 0, 0, 1, 0, 0, 0, 0, 0, 0.7960163984580982, 1, 1, 1, 0, 0, 1, 0.3754706321243123, 1, 0.37317140597419785, 1, 0.027978038154412244, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0.37900057471612136, 0.19547009805874666, 0, 0.4549617632414934, 0.9094497206462877, 0, 0.2050219315946024, 0, 0, 0.679724234391986, 0, 0.5517621082373497, 1, 1, 0, 0, 0.4436266906052768, 1, 0, 0.46951379826693596, 1, 0, 0, 0.43111476488196687, 0.15475762272467983, 0, 0.9563267997497175, 1, 0.35150097115761025, 0, 0, 0, 0, 0.142731692944572, 0.24083189536396388, 0.4754756521228026, 0, 0.8433543275465584, 1, 0, 0, 1, 1, 0.8711491729024329, 1, 1, 1, 1, 0.8949511172329978, 0.08660493536528947, 0.14230145425816856, 0.34947941396415005, 1, 0.24801971751017057, 1, 0, 0, 0.6459148090708042, 0.04820952413915253, 0.7983873907839689, 0.07306475411486191, 0, 1, 0.21416583334467665, 0.27805322785610004, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.061988007180432174, 0.8209637525926018, 0.8096560506468551, 0, 1, 1, 1, 0, 0.6939630716785389, 1, 0.624868251440406, 0, 0, 0, 0.8108196708797735, 0.02141823517231019, 0.4505952819939808, 0.7850131144563192, 0, 0.8881696454377489, 1, 0.8438941007917052, 0, 0.07360643851096481, 0.2894579326183666, 0, 0, 0.8454230343691562, 0, 0.00021768039661706551, 0.40837566267699743, 1, 0.911207201874908, 0.29508649539729725, 0.9908707482311946, 0.007998171437037677, 1, 0.6375946182233228, 0.5846723851752473, 0, 0, 0.6311673844057923, 1, 0.342118974998125, 1, 0.2351825778185868, 0.4522647283480205, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0.9317818075442048, 0.29872582063613856, 1, 0, 1, 0.22303964107773427, 0.19735395239462833, 0.8312083252339286, 0, 1, 0, 0, 1, 0.762398940874995, 0, 0, 1, 0.9242823022236443, 0, 1, 0.07306066260383426, 0.7984229713151925, 0, 0.15086462405298634, 1, 0.3681566465722358, 0.6494778561965937, 1, 1, 0.8767247980266281, 1, 0, 0.8271879217742906, 0.7514897203334183, 0.2157605667877756, 0.7557265498652419, 1, 0.9867553774244949, 1, 0, 0.4894266211931465, 0, 1, 0, 0.7351230277354408, 0, 0.28773100851876976, 0, 0, 1, 0.9738043344524274, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0.3283960716146522, 0, 0.89689093558631, 1, 0.7603899630295123, 0, 1, 0, 0, 1, 0, 0, 0.24253370209470024, 0, 0.8992621977217405, 0, 1, 0.37936715150928035, 0, 0.6875569483055224, 0, 0.7212415457033563, 1, 1, 1, 0.6935288732180855, 0.8683140136529532, 0.5698863149463865, 0, 1, 0.3297620054276641, 0, 0.9457647329789955, 0, 0.5904134516196784, 0.8374049585070449, 1, 0.5375294936738191, 0, 1, 0.3456485585943486, 0, 1, 1, 0.11038646184997876, 0.2476584311641451, 1, 0.7497208624852861, 1, 0.3624136955679763, 0.8899420430673951, 0.809550527124443, 0.12181663548065844, 0.0019350594696647683, 0.5196688884566161, 0, 0.43094373816232623, 0, 0.6717487590383637, 0, 0.3842236736541397, 0.36775522423689244, 0, 0.05993105469106284, 0.669935713541266, 0, 1, 0, 0, 0.7886095306029033, 1, 1, 0.5367069304453209, 1, 0, 0.3987166986971526, 0.7995765363807704, 0, 0.6551270272799453, 1, 0, 0, 0, 0, 0, 1, 0.20520181123286785, 1, 1, 0.9746647636014795, 0, 0, 0.8966701601845254, 0, 1, 0, 0, 1, 0, 1, 1, 0.08151038308710745, 0, 1, 0.9241390967857471, 1, 0.19191668560075428, 0.325290782928645, 0.5832695218540397, 1, 1, 1, 0.7387934675253669, 1, 0, 0, 1, 0.3116521826603042, 1, 0, 0, 1, 0.7947151785870692, 0, 0, 0, 1, 0.10144027760266972, 0.0768090489476377, 0.18261176196438852, 0, 0.6671842191376299, 0.8933999468521582, 1, 0.9801063288982891, 0, 1, 0, 0, 0.8862410613276434, 0, 0, 1, 0, 0.8220842698824598, 0, 1, 0.5574499620140086, 1, 0.5550701617804641, 1, 0.0340378551579274, 1, 0.3902485730049451, 1, 1, 0.1952258143616733, 0.10200958347806593, 0, 1, 0, 0.3596757086015061, 0.27465918666104266, 0, 1, 0, 1, 0.21780798906376553, 0, 1, 0.6653156799407101, 1, 0.6560890257446974, 0.896743079000583, 0.38527062029034576, 1, 0.5799461796879519, 0.6638434306232087, 0, 1, 0.16557491626001142, 0.05881782239118605, 0.06339005694607258, 1, 0.25856643115547706, 0, 0.13183816914037821, 1, 0, 0, 1, 1, 1, 0.7311514640980448, 0, 1, 1, 0, 0, 1, 0.07492708509764821, 0, 0.5433943543805108, 0, 1, 0.6790659758357609, 1, 0.815470553137036, 0.1422715644672884, 0, 0, 1, 0.5411276710410496, 1, 0.3830411116625385, 0, 0.6236234484028779, 0, 1, 0.4102289313751294, 1, 1, 1, 0.2783321334624773, 0, 0, 0.5905560636165266, 0, 0.4031799705477571, 0, 0, 0.5204547866260657, 0, 0.3696436485071289, 0.49704052278573124, 0.6762335544921325, 1, 1, 0, 0, 1, 0, 0.012050297566666202, 0, 0.7412937341899549, 0, 0.3395550415013604, 0, 0, 0.3720260821229734, 0, 1, 0, 0.5872715894796098, 0, 1, 0.785705454096425, 0, 0, 1, 1, 1, 1, 0.5231622341409774, 1, 1, 0.17665203189989054, 0.20327860952579133, 0, 1, 0, 0, 0.5525524845907505, 0, 0.4161118184696003, 0, 0, 0.12069913969504104, 1, 0.5600857035567659, 0, 0, 1, 0, 0, 1, 0.11390970436362907, 0.3956782962144305, 0, 1, 0.41988008647167563, 0.63230614523794, 0, 1, 0, 0, 1, 1, 1, 0.5921422082275514, 1, 0, 0.8313944888356574, 0.6275856006594791, 0, 1, 1, 0.04956762085601718, 1, 1, 0, 0.5210189149253657, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0.7723562830238134, 0.38886584797849744, 0.8698283252959258, 0.24259491220771948, 0, 1, 0.7318068794685634, 1, 0, 1, 0.47126314665568253, 0.4102134530263641, 1, 0, 0, 0, 0.8620687733973298, 0.47642012094810837, 1, 0, 1, 1, 1, 0, 1, 0.31509322539111084, 1, 0.9137260120325799, 0.15996226942576675, 0, 1, 1, 0.6788414998481316, 1, 0.9608217321140972, 0, 0.08079686664932162, 1, 0.02397129252742496, 1, 0.8679317629617163, 0, 0.4835422929173581, 0, 0.7418998096455065, 0, 0.21952107746617022, 0, 1, 1, 0, 0.7186243959943133, 1, 1, 0, 0, 0, 0, 0.7251216702244945, 0.984001509980021, 0, 1, 1, 0, 1, 0, 0.7216935032681822, 1, 1, 0, 1, 0, 0.16419066529527626, 0, 0.5064239964597715, 1, 0, 0.4201318907998975, 0.31563458655367194, 1, 0.18062095804234582, 0, 0, 0.6327939326927823, 0, 0, 0, 1, 0, 0.40359359523198235, 1, 0, 0.32217871238971124, 0, 0, 1, 1, 1, 1, 0, 0, 0.6479221550733983, 1, 0, 0.4876429853463367, 0.0030489471124854894, 0, 0, 0, 0.19678555277770415, 1, 0, 1, 0, 0, 0, 0, 0.07182330386926206, 1, 0, 0, 0.4891379386666291, 0, 0.5998941512090722, 0, 1, 0, 1, 0, 1, 1, 0.7700320476384916, 1, 0, 0.8321299433736965, 0, 0, 0, 0, 0.43317514352535597, 1, 1, 0.6478663868101778, 0.9385311175196297, 0, 1, 0.9199741365475989, 0, 0.879238381073836, 0.8172689072528669, 0.4600975259762923, 0, 0.8801821553478417, 0.5835150810393556, 1, 1, 0, 0.46073503213677525, 0.7798295745777483, 1, 0.014128443930940593, 0.8516670046020812, 0, 1, 1, 0, 0, 0, 0, 0.5473691188080542, 1, 0, 0, 0.5227409305030583, 0.8690065352667764, 0.24643161170840888, 0, 1, 0, 1, 0.2804649294344107, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0.686714274374686, 1, 0.2661775912628297, 0.8212841683484924, 0.14585082107094227, 0, 1, 0, 0.33009519607950577, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0.592816923676076, 1, 1, 1, 1, 1, 0.8067115827614383, 0.15979511607578656, 0.6223518695542734, 0.9161438979823173, 1, 1, 0, 1, 0.5039216826988875, 0, 1, 1, 0, 0, 1, 0.6190501130219804, 0.27204356564222276, 0, 1, 1, 0.08276446398455092, 0.21556109786040772, 0, 1, 0.9187746953861028, 0.5593498924533157, 1, 1, 0.06632313602477447, 1, 0, 0.36195612384028625, 1, 0, 0, 0.7608038027990075, 0.9949879184137966, 1, 1, 0.5698750101911264, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0.769739562389703, 0.8210795888391291, 0.3686788051498411, 0, 0, 0, 0.14026778151859065, 1, 1, 0.32479640746176686, 1, 0, 1, 0.7141543108746259, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0.046356555629502146, 0, 0, 1, 1, 1, 0, 0.7605506844934335, 1, 1, 0.00799034615898686, 0.9611351502843075, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0.019872062316169337, 0, 0, 0, 0, 0.2193395862234334, 1, 0.41853241773394223, 1, 0.11756596779876954, 0.43674048275331423, 0, 0, 0.5019341287309586, 0, 0.8511528786283191, 0.24160251627331053, 0.19088878909467516, 0, 0, 0.23869042836965937, 0.01503287675033653, 0, 0.28297450174100747, 0, 0.7200762583655868, 1, 0, 0, 1, 0.4448221976920902, 0, 0.48375843640846633, 0, 1, 0.24967660222155863, 1, 1, 0, 1, 0.15681847605305033, 0.10371948630291324, 0.682189191471038, 1, 1, 1, 0, 0.046709825061181265, 0.5350040225631417, 0.5078833820257812, 0.8793219977569711, 1, 0, 1, 0, 0, 1, 0, 0, 0.2222826257638513, 0, 0.742074126259813, 1, 0.2999353987647621, 0, 1, 1, 0.18820572398714808, 1, 0, 0.41414460576080425, 0, 0, 0, 0.29280940080292434, 1, 0.33322590638154076, 0.7813478120662519, 1, 1, 0, 1, 1, 0, 0.21321100803779014, 0.9178074601382361, 0.3421626518509012, 0.13970374367744998, 0, 0, 0.0351452001448157, 0, 0, 0.20811057830667556, 0, 0.7026981229697751, 0, 0, 0, 1, 0, 0.9463265385211195, 0.5955842720370907, 1, 0, 1, 0.8211722010566249, 0, 0.38006747684612574, 0.7545640683148767, 0, 1, 0, 0, 1, 1, 0.20448557433432502, 0.6338816013655262, 1, 0.9608648184902102, 0.3251213369335504, 1, 1, 1, 0.38479904777031965, 0.15826598761457822, 0, 0.9325420086082772, 0.5575787908475582, 0.13292664285960556, 0.10432556880048972, 0, 1, 0.13023863079908737, 0.10625017554783327, 1, 0.8842275898276071, 0.0983577211758761, 0.6238245244807981, 1, 0.45418647342520246, 0.9900734278645302, 1, 0.5083494617995559, 0, 0, 0.23323746974264528, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0.8239234842730084, 0.8336841211420876, 0, 1, 0.3110436871253379, 0, 1, 0.46547242353953516, 1, 1, 0.4902458788742422, 0.22203092824106935, 0, 0, 0.27541491943311525, 0, 0.5372770892562424, 0, 1, 0.5924783302975285, 0, 0.5176757103046723, 1, 0.7816874955301636, 0, 0.0010501644874638671, 0.7222700637580313, 0, 0.7322886457986835, 1, 0.10141590220263097, 0.3279717228164801, 1, 1, 0.4607203839987549, 1, 0, 1, 1, 0.17427516713979008, 0.33240870421951796, 0.9157587657439827, 1, 1, 0, 1, 0.20572263255668158, 1, 0, 0, 0.6339696471084183, 1, 0, 1, 0.773737982112962, 0.49862289327290005, 0.49028133120125694, 1, 1, 0.20637519665140647, 0.634831353658412, 1, 0.0015522442542384995, 1, 0, 0.44238926577545545, 1, 0, 0, 0, 0.611938564262844, 1, 0.5003161293293384, 1, 0.44382569058168814, 0, 0.4851806852674099, 0, 0.3066396494946314, 0, 0, 0, 1, 0, 0, 0.6324233571130873, 1, 0, 0.7139839195295199, 1, 1, 1, 0.2841679794939703, 0.32972707239109766, 1, 1, 1, 1, 1, 0.6169417594976806, 0, 1, 0, 0.7655823863720044, 0.21143571219327584, 0, 0.5587771167887312, 1]",[np.float32(0.5557958)]
