,gen,nevals,avg,std,min,max
0,0,50,[0.9213903],[0.05961719],[0.7610416],[1.0135214]
1,1,5,[0.82873404],[0.03232038],[0.7985215],[0.8679387]
2,2,5,[0.76060396],[0.00414149],[0.75553167],[0.76398546]
3,3,5,[0.76643693],[0.0049031],[0.76398546],[0.7762432]
4,4,5,[0.76398546],[0.],[0.76398546],[0.76398546]
5,5,5,[0.76398546],[0.],[0.76398546],[0.76398546]
6,6,5,[0.76398546],[0.],[0.76398546],[0.76398546]
7,7,5,[0.76398546],[0.],[0.76398546],[0.76398546]
8,8,5,[0.76398546],[0.],[0.76398546],[0.76398546]
9,9,5,[0.76398546],[0.],[0.76398546],[0.76398546]
10,10,5,[0.74485457],[0.02343041],[0.71615833],[0.76398546]
11,11,5,[0.3384385],[0.],[0.3384385],[0.3384385]
12,12,5,[0.3384385],[0.],[0.3384385],[0.3384385]
13,13,5,[0.3384385],[0.],[0.3384385],[0.3384385]
14,14,5,[0.3384385],[0.],[0.3384385],[0.3384385]
15,15,5,[0.3384385],[0.],[0.3384385],[0.3384385]
16,16,5,[0.3384385],[0.],[0.3384385],[0.3384385]
17,17,5,[0.3283576],[0.00823104],[0.32163697],[0.3384385]
18,18,5,[0.30099487],[0.01032105],[0.29583436],[0.32163697]
19,19,5,[0.29583436],[0.],[0.29583436],[0.29583436]
20,20,5,[0.29583436],[0.],[0.29583436],[0.29583436]
21,21,5,[0.29583436],[0.],[0.29583436],[0.29583436]
22,22,5,[0.29583436],[0.],[0.29583436],[0.29583436]
23,23,5,[0.29583436],[0.],[0.29583436],[0.29583436]
24,24,5,[0.29583436],[0.],[0.29583436],[0.29583436]
25,25,5,[0.29583436],[0.],[0.29583436],[0.29583436]
26,26,5,[0.29583436],[0.],[0.29583436],[0.29583436]
27,27,5,[0.29583436],[0.],[0.29583436],[0.29583436]
28,28,5,[0.29583436],[0.],[0.29583436],[0.29583436]
29,29,5,[0.29583436],[0.],[0.29583436],[0.29583436]
30,30,5,[0.29583436],[0.],[0.29583436],[0.29583436]
