,gen,nevals,avg,std,min,max
0,0,50,[0.92649],[0.05026046],[0.75855404],[0.996144]
1,1,5,[0.8274783],[0.05627646],[0.75855404],[0.87342787]
2,2,5,[0.7593384],[0.06880137],[0.6970573],[0.88546944]
3,3,5,[0.6726354],[0.03076731],[0.647514],[0.7103175]
4,4,5,[0.69759214],[7.600469e-07],[0.6975915],[0.69759303]
5,5,5,[0.69759184],[6.217196e-07],[0.6975915],[0.69759303]
6,6,5,[0.7001367],[0.0050904],[0.6975915],[0.7103175]
7,7,5,[0.6975915],[0.],[0.6975915],[0.6975915]
8,8,5,[0.6975915],[0.],[0.6975915],[0.6975915]
9,9,5,[0.6975915],[0.],[0.6975915],[0.6975915]
10,10,5,[0.6975915],[0.],[0.6975915],[0.6975915]
11,11,5,[0.6975915],[0.],[0.6975915],[0.6975915]
12,12,5,[0.6975915],[0.],[0.6975915],[0.6975915]
13,13,5,[0.69192255],[0.00283449],[0.69050527],[0.6975915]
14,14,5,[0.6838656],[0.],[0.6838656],[0.6838656]
15,15,5,[0.6838656],[0.],[0.6838656],[0.6838656]
16,16,5,[0.6838656],[0.],[0.6838656],[0.6838656]
17,17,5,[0.6838656],[0.],[0.6838656],[0.6838656]
18,18,5,[0.6559129],[0.03423495],[0.6139838],[0.6838656]
19,19,5,[0.62433],[0.0305866],[0.59583294],[0.6838656]
20,20,5,[0.63873196],[0.04949632],[0.6139838],[0.7377246]
21,21,5,[0.6134898],[0.00098801],[0.6115138],[0.6139838]
22,22,5,[0.6125018],[0.00121006],[0.6115138],[0.6139838]
23,23,5,[0.6116259],[0.00120444],[0.61087734],[0.6139838]
24,24,5,[0.6111319],[0.0003118],[0.61087734],[0.6115138]
25,25,5,[0.6111319],[0.0003118],[0.61087734],[0.6115138]
26,26,5,[0.6111319],[0.0003118],[0.61087734],[0.6115138]
27,27,5,[0.61087734],[0.],[0.61087734],[0.61087734]
28,28,5,[0.61087734],[0.],[0.61087734],[0.61087734]
29,29,5,[0.61087734],[0.],[0.61087734],[0.61087734]
30,30,5,[0.61087734],[0.],[0.61087734],[0.61087734]
