,gen,nevals,avg,std,min,max
0,0,50,[0.93855196],[0.04545093],[0.8133684],[0.99291044]
1,1,5,[0.8402669],[0.03553386],[0.8113674],[0.8885874]
2,2,5,[0.68317497],[0.10931905],[0.5939164],[0.817063]
3,3,5,[0.5941203],[0.00040777],[0.5939164],[0.59493583]
4,4,5,[0.64966315],[0.04673991],[0.6262932],[0.74314296]
5,5,5,[0.5797185],[0.03331771],[0.5630596],[0.6463539]
6,6,5,[0.60129577],[0.10350907],[0.5363614],[0.803452]
7,7,5,[0.69236934],[0.0149389],[0.6848999],[0.7222472]
8,8,5,[0.75846183],[0.0900946],[0.6848999],[0.86880475]
9,9,5,[0.7795707],[0.07754907],[0.6848999],[0.8540603]
10,10,5,[0.77990454],[0.],[0.77990454],[0.77990454]
11,11,5,[0.8147133],[0.04289963],[0.7624161],[0.8571167]
12,12,5,[0.81576383],[0.00959407],[0.80793035],[0.8275142]
13,13,5,[0.50974584],[0.22941597],[0.3247199],[0.8438485]
14,14,5,[0.69373864],[0.16153888],[0.56184274],[0.8915826]
15,15,5,[0.8447954],[0.07036848],[0.78008133],[0.97278666]
16,16,5,[0.8646537],[0.02128854],[0.84732586],[0.8933015]
17,17,5,[0.594745],[0.],[0.594745],[0.594745]
18,18,5,[0.38636765],[0.10418867],[0.3342733],[0.594745]
19,19,5,[0.51610005],[0.14846092],[0.3342733],[0.6373179]
20,20,5,[0.65663165],[0.00292382],[0.65424436],[0.6602126]
21,21,5,[0.7607823],[0.],[0.7607823],[0.7607823]
22,22,5,[0.75651],[0.18258649],[0.3959905],[0.9029062]
23,23,5,[0.8296115],[0.02748801],[0.8071676],[0.86327726]
24,24,5,[0.83355725],[0.03285748],[0.79336303],[0.86327726]
25,25,5,[0.7742253],[0.0156259],[0.7614668],[0.79336303]
26,26,5,[0.7673592],[0.01178486],[0.7614668],[0.79092896]
27,27,5,[0.7537999],[0.00939002],[0.7422995],[0.7614668]
28,28,5,[0.85544777],[0.02545267],[0.83236194],[0.8922512]
29,29,5,[0.81934917],[0.],[0.81934917],[0.81934917]
30,30,5,[0.743973],[0.06919709],[0.7093745],[0.8823672]
