,gen,nevals,avg,std,min,max
0,0,50,[0.9300629],[0.05226457],[0.8201173],[0.994831]
1,1,5,[0.7176831],[0.07934804],[0.6780091],[0.8763792]
2,2,5,[0.6466075],[0.03845896],[0.59950507],[0.6780091]
3,3,5,[0.59146225],[0.00656698],[0.5861003],[0.59950507]
4,4,5,[0.63633806],[0.10047544],[0.5861003],[0.83728886]
5,5,5,[0.6367971],[0.09734532],[0.5861003],[0.8314765]
6,6,5,[0.55370605],[0.01619711],[0.5456075],[0.5861003]
7,7,5,[0.54506695],[0.00108106],[0.54290485],[0.5456075]
8,8,5,[0.5456075],[0.],[0.5456075],[0.5456075]
9,9,5,[0.5456075],[0.],[0.5456075],[0.5456075]
10,10,5,[0.5456075],[0.],[0.5456075],[0.5456075]
11,11,5,[0.5456075],[0.],[0.5456075],[0.5456075]
12,12,5,[0.5456075],[0.],[0.5456075],[0.5456075]
13,13,5,[0.5456075],[0.],[0.5456075],[0.5456075]
14,14,5,[0.5456075],[0.],[0.5456075],[0.5456075]
15,15,5,[0.6025986],[0.11398215],[0.5456075],[0.8305629]
16,16,5,[0.5456075],[0.],[0.5456075],[0.5456075]
17,17,5,[0.5456075],[0.],[0.5456075],[0.5456075]
18,18,5,[0.5456075],[0.],[0.5456075],[0.5456075]
19,19,5,[0.5456075],[0.],[0.5456075],[0.5456075]
20,20,5,[0.5456075],[0.],[0.5456075],[0.5456075]
21,21,5,[0.5456075],[0.],[0.5456075],[0.5456075]
22,22,5,[0.5456075],[0.],[0.5456075],[0.5456075]
23,23,5,[0.5954707],[0.09972639],[0.5456075],[0.7949235]
24,24,5,[0.36356646],[0.09320803],[0.31696242],[0.5499825]
25,25,5,[0.31696242],[0.],[0.31696242],[0.31696242]
26,26,5,[0.31696242],[0.],[0.31696242],[0.31696242]
27,27,5,[0.31696242],[0.],[0.31696242],[0.31696242]
28,28,5,[0.31696242],[0.],[0.31696242],[0.31696242]
29,29,5,[0.31696242],[0.],[0.31696242],[0.31696242]
30,30,5,[0.31696242],[0.],[0.31696242],[0.31696242]
