,gen,nevals,avg,std,min,max
0,0,50,[0.9334946],[0.06092643],[0.7511225],[1.0007267]
1,1,5,[0.67637414],[0.1043736],[0.62418735],[0.88512135]
2,2,5,[0.85842973],[0.03707718],[0.8282918],[0.909177]
3,3,5,[0.82563955],[0.03147458],[0.79120326],[0.874422]
4,4,5,[0.85792893],[0.03556452],[0.83071315],[0.9183606]
5,5,5,[0.7560581],[0.0836523],[0.71423197],[0.92336273]
6,6,5,[0.63936555],[0.07985995],[0.5994356],[0.7990855]
7,7,5,[0.7756218],[0.01846861],[0.7530036],[0.7910414]
8,8,5,[0.6476445],[0.05200887],[0.6051795],[0.71134216]
9,9,5,[0.65567064],[0.06584434],[0.6227485],[0.78735936]
10,10,5,[0.7357974],[0.0894486],[0.66276294],[0.84534913]
11,11,5,[0.77569467],[0.03614144],[0.757624],[0.8479776]
12,12,5,[0.7940108],[0.02383257],[0.7467057],[0.81143177]
13,13,5,[0.7560355],[0.02961306],[0.72003525],[0.78659827]
14,14,5,[0.75912964],[0.0218941],[0.7412532],[0.78594434]
15,15,5,[0.70374596],[0.0198041],[0.687576],[0.72800094]
16,16,5,[0.80598766],[0.07554486],[0.76821524],[0.9570774]
17,17,5,[0.7752004],[0.00837572],[0.77101254],[0.79195184]
18,18,5,[0.7537785],[0.05261113],[0.72747296],[0.8590008]
19,19,5,[0.7275651],[0.0655436],[0.67404896],[0.8078393]
20,20,5,[0.7007897],[0.0427104],[0.6794345],[0.7862105]
21,21,5,[0.6947659],[0.],[0.6947659],[0.6947659]
22,22,5,[0.6444698],[0.06258249],[0.5933714],[0.7211174]
23,23,5,[0.7192349],[0.08882019],[0.6105048],[0.7967341]
24,24,5,[0.7753948],[0.02276359],[0.764013],[0.82092196]
25,25,5,[0.8098138],[0.06004253],[0.72096425],[0.9102457]
26,26,5,[0.89077157],[0.0118458],[0.88484865],[0.91446316]
27,27,5,[0.59813523],[0.10054345],[0.54786354],[0.7992222]
28,28,5,[0.8521506],[0.],[0.8521506],[0.8521506]
29,29,5,[0.74899054],[0.03101884],[0.7236638],[0.78698075]
30,30,5,[0.8389328],[0.0310038],[0.8136183],[0.87690455]
