,gen,nevals,avg,std,min,max
0,0,50,[0.93186057],[0.05148507],[0.8094822],[0.99316967]
1,1,5,[0.84903],[0.05071421],[0.8095388],[0.93238115]
2,2,5,[0.8078248],[0.00139942],[0.8066822],[0.8095388]
3,3,5,[0.8066822],[0.],[0.8066822],[0.8066822]
4,4,5,[0.8066822],[0.],[0.8066822],[0.8066822]
5,5,5,[0.8066822],[0.],[0.8066822],[0.8066822]
6,6,5,[0.8066822],[0.],[0.8066822],[0.8066822]
7,7,5,[0.77256596],[0.02785582],[0.7498218],[0.8066822]
8,8,5,[0.61863077],[0.06327744],[0.586992],[0.7451856]
9,9,5,[0.586992],[0.],[0.586992],[0.586992]
10,10,5,[0.586992],[0.],[0.586992],[0.586992]
11,11,5,[0.586992],[0.],[0.586992],[0.586992]
12,12,5,[0.586992],[0.],[0.586992],[0.586992]
13,13,5,[0.586992],[0.],[0.586992],[0.586992]
14,14,5,[0.586992],[0.],[0.586992],[0.586992]
15,15,5,[0.6161543],[0.05832455],[0.586992],[0.7328034]
16,16,5,[0.586992],[0.],[0.586992],[0.586992]
17,17,5,[0.586992],[0.],[0.586992],[0.586992]
18,18,5,[0.586992],[0.],[0.586992],[0.586992]
19,19,5,[0.586992],[0.],[0.586992],[0.586992]
20,20,5,[0.586992],[0.],[0.586992],[0.586992]
21,21,5,[0.586992],[0.],[0.586992],[0.586992]
22,22,5,[0.586992],[0.],[0.586992],[0.586992]
23,23,5,[0.6385963],[0.10320856],[0.586992],[0.84501344]
24,24,5,[0.6009093],[0.02783446],[0.586992],[0.6565782]
25,25,5,[0.586992],[0.],[0.586992],[0.586992]
26,26,5,[0.586992],[0.],[0.586992],[0.586992]
27,27,5,[0.586992],[0.],[0.586992],[0.586992]
28,28,5,[0.586992],[0.],[0.586992],[0.586992]
29,29,5,[0.45825648],[0.10511214],[0.37243277],[0.586992]
30,30,5,[0.37243277],[0.],[0.37243277],[0.37243277]
