,gen,nevals,avg,std,min,max
0,0,50,[0.9162986],[0.06409135],[0.7416818],[0.9954511]
1,1,5,[0.7487367],[0.11580072],[0.654987],[0.9131463]
2,2,5,[0.654987],[0.],[0.654987],[0.654987]
3,3,5,[0.654987],[0.],[0.654987],[0.654987]
4,4,5,[0.654987],[0.],[0.654987],[0.654987]
5,5,5,[0.654987],[0.],[0.654987],[0.654987]
6,6,5,[0.654987],[0.],[0.654987],[0.654987]
7,7,5,[0.654987],[0.],[0.654987],[0.654987]
8,8,5,[0.654987],[0.],[0.654987],[0.654987]
9,9,5,[0.654987],[0.],[0.654987],[0.654987]
10,10,5,[0.654987],[0.],[0.654987],[0.654987]
11,11,5,[0.654987],[0.],[0.654987],[0.654987]
12,12,5,[0.654987],[0.],[0.654987],[0.654987]
13,13,5,[0.69369316],[0.04740523],[0.654987],[0.7517525]
14,14,5,[0.65731174],[0.00284719],[0.654987],[0.6607988]
15,15,5,[0.654987],[0.],[0.654987],[0.654987]
16,16,5,[0.654987],[0.],[0.654987],[0.654987]
17,17,5,[0.654987],[0.],[0.654987],[0.654987]
18,18,5,[0.654987],[0.],[0.654987],[0.654987]
19,19,5,[0.60777223],[0.],[0.60777223],[0.60777223]
20,20,5,[0.60777223],[0.],[0.60777223],[0.60777223]
21,21,5,[0.60777223],[0.],[0.60777223],[0.60777223]
22,22,5,[0.60777223],[0.],[0.60777223],[0.60777223]
23,23,5,[0.59909314],[0.00708642],[0.59330714],[0.60777223]
24,24,5,[0.59330714],[0.],[0.59330714],[0.59330714]
25,25,5,[0.59330714],[0.],[0.59330714],[0.59330714]
26,26,5,[0.59330714],[0.],[0.59330714],[0.59330714]
27,27,5,[0.59330714],[0.],[0.59330714],[0.59330714]
28,28,5,[0.59330714],[0.],[0.59330714],[0.59330714]
29,29,5,[0.59330714],[0.],[0.59330714],[0.59330714]
30,30,5,[0.59330714],[0.],[0.59330714],[0.59330714]
