,gen,nevals,avg,std,min,max
0,0,50,[0.9275797],[0.05233864],[0.7898844],[0.9963865]
1,1,5,[0.8355948],[0.06151637],[0.78536683],[0.9109366]
2,2,5,[0.78591657],[0.00109949],[0.78536683],[0.78811556]
3,3,5,[0.78536683],[0.],[0.78536683],[0.78536683]
4,4,5,[0.78536683],[0.],[0.78536683],[0.78536683]
5,5,5,[0.78536683],[0.],[0.78536683],[0.78536683]
6,6,5,[0.78536683],[0.],[0.78536683],[0.78536683]
7,7,5,[0.78536683],[0.],[0.78536683],[0.78536683]
8,8,5,[0.78536683],[0.],[0.78536683],[0.78536683]
9,9,5,[0.78536683],[0.],[0.78536683],[0.78536683]
10,10,5,[0.7247009],[0.],[0.7247009],[0.7247009]
11,11,5,[0.65066355],[0.0906769],[0.53960747],[0.7247009]
12,12,5,[0.57861745],[0.07304175],[0.54209656],[0.7247009]
13,13,5,[0.36217466],[0.08996095],[0.3171942],[0.54209656]
14,14,5,[0.28409013],[0.],[0.28409013],[0.28409013]
15,15,5,[0.28409013],[0.],[0.28409013],[0.28409013]
16,16,5,[0.28409013],[0.],[0.28409013],[0.28409013]
17,17,5,[0.28409013],[0.],[0.28409013],[0.28409013]
18,18,5,[0.28409013],[0.],[0.28409013],[0.28409013]
19,19,5,[0.3748621],[0.18154389],[0.28409013],[0.73794985]
20,20,5,[0.29543376],[0.00687738],[0.28701073],[0.3010491]
21,21,5,[0.29543376],[0.00687738],[0.28701073],[0.3010491]
22,22,5,[0.3010491],[0.],[0.3010491],[0.3010491]
23,23,5,[0.3010491],[0.],[0.3010491],[0.3010491]
24,24,5,[0.3010491],[0.],[0.3010491],[0.3010491]
25,25,5,[0.3010491],[0.],[0.3010491],[0.3010491]
26,26,5,[0.3010491],[0.],[0.3010491],[0.3010491]
27,27,5,[0.3010491],[0.],[0.3010491],[0.3010491]
28,28,5,[0.3010491],[0.],[0.3010491],[0.3010491]
29,29,5,[0.3010491],[0.],[0.3010491],[0.3010491]
30,30,5,[0.3010491],[0.],[0.3010491],[0.3010491]
