,gen,nevals,avg,std,min,max
0,0,50,[0.92361563],[0.06066509],[0.7356534],[0.9918602]
1,1,5,[0.77505565],[0.07098392],[0.72999793],[0.9132365]
2,2,5,[0.78518504],[0.0288616],[0.7707543],[0.84290826]
3,3,5,[0.7707543],[0.],[0.7707543],[0.7707543]
4,4,5,[0.6958252],[0.09176897],[0.58343166],[0.7707543]
5,5,5,[0.5685381],[0.],[0.5685381],[0.5685381]
6,6,5,[0.5685381],[0.],[0.5685381],[0.5685381]
7,7,5,[0.40465957],[0.08193928],[0.36368993],[0.5685381]
8,8,5,[0.33206704],[0.02581998],[0.31098512],[0.36368993]
9,9,5,[0.35393485],[0.0858995],[0.31098512],[0.5257339]
10,10,5,[0.74134016],[0.04384613],[0.7194171],[0.8290324]
11,11,5,[0.7213381],[0.01972724],[0.6901944],[0.7525773]
12,12,5,[0.31773597],[0.19152269],[0.22197466],[0.70078135]
13,13,5,[0.2489998],[0.22360104],[0.1371993],[0.6962019]
14,14,5,[0.2348963],[0.19539402],[0.1371993],[0.6256844]
15,15,5,[0.6083168],[0.02184478],[0.59048057],[0.63507104]
16,16,5,[0.59048057],[0.],[0.59048057],[0.59048057]
17,17,5,[0.6176149],[0.05426874],[0.59048057],[0.7261524]
18,18,5,[0.50942165],[0.12797678],[0.41559494],[0.7392246]
19,19,5,[0.67529297],[0.00106049],[0.6744271],[0.6765918]
20,20,5,[0.80566263],[0.01528175],[0.7931851],[0.82437885]
21,21,5,[0.7443468],[0.01843772],[0.735128],[0.7812223]
22,22,5,[0.71755517],[0.00878639],[0.713162],[0.735128]
23,23,5,[0.76421756],[0.02221997],[0.7531076],[0.8086575]
24,24,5,[0.78364533],[0.02693586],[0.7701775],[0.83751714]
25,25,5,[0.78702587],[0.04790027],[0.76166284],[0.8827226]
26,26,5,[0.56795603],[0.],[0.56795603],[0.56795603]
27,27,5,[0.6580498],[0.06198747],[0.62705606],[0.78202474]
28,28,5,[0.6680681],[0.07708595],[0.6295251],[0.82224]
29,29,5,[0.6295251],[0.],[0.6295251],[0.6295251]
30,30,5,[0.6295251],[0.],[0.6295251],[0.6295251]
