,gen,nevals,avg,std,min,max
0,0,30,[0.9183044],[0.06015196],[0.7630213],[0.98411316]
1,1,5,[0.7956218],[0.06305049],[0.76409656],[0.92172277]
2,2,5,[0.7578935],[0.02611399],[0.7448365],[0.8101215]
3,3,5,[0.64017725],[0.06172494],[0.589779],[0.71577454]
4,4,5,[0.8218605],[0.02686367],[0.8084287],[0.8755879]
5,5,5,[0.72335386],[0.01715486],[0.7147764],[0.75766355]
6,6,5,[0.7568224],[0.00376194],[0.75494134],[0.7643462]
7,7,5,[0.6114733],[0.07173402],[0.5756063],[0.75494134]
8,8,5,[0.5629801],[0.],[0.5629801],[0.5629801]
9,9,5,[0.65688396],[0.05211388],[0.59305775],[0.69943476]
10,10,5,[0.64144325],[0.03775515],[0.6106163],[0.6876837]
11,11,5,[0.6443288],[0.06742495],[0.6106163],[0.7791787]
12,12,5,[0.590701],[0.01410162],[0.58365023],[0.6189043]
13,13,5,[0.58365023],[0.],[0.58365023],[0.58365023]
14,14,5,[0.4906792],[0.24000646],[0.29471475],[0.7846259]
15,15,5,[0.49791294],[0.20541108],[0.33019552],[0.7494891]
16,16,5,[0.4347065],[0.12075515],[0.33611035],[0.5826008]
17,17,5,[0.6573103],[0.09525176],[0.5795376],[0.7739694]
18,18,5,[0.59412295],[0.01786336],[0.5795376],[0.616001]
19,19,5,[0.58303696],[0.],[0.58303696],[0.58303696]
20,20,5,[0.58303696],[0.],[0.58303696],[0.58303696]
21,21,5,[0.8209669],[0.02621105],[0.79025555],[0.8553728]
22,22,5,[0.6087598],[0.0699939],[0.5737629],[0.74874765]
23,23,5,[0.62012434],[0.0767431],[0.58175284],[0.7736106]
24,24,5,[0.61565816],[0.06781077],[0.58175284],[0.7512798]
25,25,5,[0.78752536],[0.],[0.78752536],[0.78752536]
