,gen,nevals,avg,std,min,max
0,0,50,[0.9236369],[0.05497535],[0.75017196],[1.0117172]
1,1,5,[0.8579316],[0.03428433],[0.82228535],[0.91477704]
2,2,5,[0.80393535],[0.01554341],[0.7961636],[0.83502215]
3,3,5,[0.67859495],[0.07921661],[0.6384462],[0.8370193]
4,4,5,[0.64160174],[0.00631108],[0.6384462],[0.6542239]
5,5,5,[0.6384462],[0.],[0.6384462],[0.6384462]
6,6,5,[0.6384462],[0.],[0.6384462],[0.6384462]
7,7,5,[0.6384462],[0.],[0.6384462],[0.6384462]
8,8,5,[0.6384462],[0.],[0.6384462],[0.6384462]
9,9,5,[0.6384462],[0.],[0.6384462],[0.6384462]
10,10,5,[0.64153355],[0.00617473],[0.6384462],[0.65388304]
11,11,5,[0.6384462],[0.],[0.6384462],[0.6384462]
12,12,5,[0.6384462],[0.],[0.6384462],[0.6384462]
13,13,5,[0.62290907],[0.00776858],[0.61902475],[0.6384462]
14,14,5,[0.58595496],[0.02694383],[0.5639554],[0.6189543]
15,15,5,[0.5639554],[0.],[0.5639554],[0.5639554]
16,16,5,[0.5639554],[0.],[0.5639554],[0.5639554]
17,17,5,[0.5639554],[0.],[0.5639554],[0.5639554]
18,18,5,[0.5639554],[0.],[0.5639554],[0.5639554]
19,19,5,[0.5639554],[0.],[0.5639554],[0.5639554]
20,20,5,[0.5639554],[0.],[0.5639554],[0.5639554]
21,21,5,[0.5639554],[0.],[0.5639554],[0.5639554]
22,22,5,[0.5639554],[0.],[0.5639554],[0.5639554]
23,23,5,[0.5639554],[0.],[0.5639554],[0.5639554]
24,24,5,[0.5639554],[0.],[0.5639554],[0.5639554]
25,25,5,[0.5639554],[0.],[0.5639554],[0.5639554]
26,26,5,[0.5639554],[0.],[0.5639554],[0.5639554]
27,27,5,[0.5639554],[0.],[0.5639554],[0.5639554]
28,28,5,[0.5639554],[0.],[0.5639554],[0.5639554]
29,29,5,[0.5639554],[0.],[0.5639554],[0.5639554]
30,30,5,[0.5639554],[0.],[0.5639554],[0.5639554]
