,gen,nevals,avg,std,min,max
0,0,50,[0.91557807],[0.04695259],[0.78666425],[0.9949212]
1,1,5,[0.9134493],[0.03440608],[0.88057643],[0.97114706]
2,2,5,[0.7618442],[0.07226417],[0.6173159],[0.7979763]
3,3,5,[0.754296],[0.00902388],[0.74978405],[0.77234375]
4,4,5,[0.80460846],[0.04163661],[0.7837902],[0.8878817]
5,5,5,[0.8763297],[0.02799985],[0.8623298],[0.9323294]
6,6,5,[0.6428153],[0.12104649],[0.582292],[0.88490826]
7,7,5,[0.7979701],[0.07817633],[0.74276483],[0.94282854]
8,8,5,[0.7690584],[0.],[0.7690584],[0.7690584]
9,9,5,[0.5699064],[0.00467365],[0.5675696],[0.57925373]
10,10,5,[0.6964839],[0.07477994],[0.60489756],[0.7575415]
11,11,5,[0.8332925],[0.05817546],[0.76206833],[0.88220924]
12,12,5,[0.83618975],[0.02391408],[0.81696826],[0.87167126]
13,13,5,[0.8940557],[0.00435467],[0.8918784],[0.9027651]
14,14,5,[0.7046764],[0.15530594],[0.5778696],[0.8948865]
15,15,5,[0.7613416],[0.02558072],[0.7409619],[0.80076784]
16,16,5,[0.6435052],[0.06899662],[0.6090069],[0.78149843]
17,17,5,[0.4861855],[0.],[0.4861855],[0.4861855]
18,18,5,[0.6721081],[0.07393918],[0.6351386],[0.8199865]
19,19,5,[0.6537196],[0.07482801],[0.5926228],[0.74536484]
20,20,5,[0.33165705],[0.],[0.33165705],[0.33165705]
21,21,5,[0.6724581],[0.13330433],[0.513469],[0.8337786]
22,22,5,[0.26521793],[0.],[0.26521793],[0.26521793]
23,23,5,[0.6698372],[0.04287896],[0.64839774],[0.75559515]
24,24,5,[0.7746771],[0.01177422],[0.76025665],[0.7842907]
25,25,5,[0.86010236],[0.02186107],[0.8491718],[0.9038245]
26,26,5,[0.80073845],[0.0071749],[0.79715097],[0.8150882]
27,27,5,[0.7603458],[0.01321852],[0.7537366],[0.7867829]
28,28,5,[0.81189615],[0.04966077],[0.77134824],[0.87271786]
29,29,5,[0.7716235],[0.04556542],[0.7237203],[0.8462359]
30,30,5,[0.8523094],[0.06216613],[0.80415773],[0.97071177]
