,gen,nevals,avg,std,min,max
0,0,50,[0.9185715],[0.05527514],[0.79030025],[0.9881481]
1,1,5,[0.89694345],[0.01482062],[0.88484246],[0.9150949]
2,2,5,[0.890893],[0.01210098],[0.88484246],[0.9150949]
3,3,5,[0.8848425],[5.9604645e-08],[0.88484246],[0.88484246]
4,4,5,[0.8848425],[5.9604645e-08],[0.88484246],[0.88484246]
5,5,5,[0.8848425],[5.9604645e-08],[0.88484246],[0.88484246]
6,6,5,[0.8848425],[5.9604645e-08],[0.88484246],[0.88484246]
7,7,5,[0.8848425],[5.9604645e-08],[0.88484246],[0.88484246]
8,8,5,[0.8848425],[5.9604645e-08],[0.88484246],[0.88484246]
9,9,5,[0.8848425],[5.9604645e-08],[0.88484246],[0.88484246]
10,10,5,[0.8848425],[5.9604645e-08],[0.88484246],[0.88484246]
11,11,5,[0.8848425],[5.9604645e-08],[0.88484246],[0.88484246]
12,12,5,[0.8848425],[5.9604645e-08],[0.88484246],[0.88484246]
13,13,5,[0.80183],[0.04150624],[0.78107685],[0.88484246]
14,14,5,[0.75160456],[0.01473615],[0.74423647],[0.78107685]
15,15,5,[0.6633619],[0.06603381],[0.6094455],[0.74423647]
16,16,5,[0.6094455],[0.],[0.6094455],[0.6094455]
17,17,5,[0.6094455],[0.],[0.6094455],[0.6094455]
18,18,5,[0.6094455],[0.],[0.6094455],[0.6094455]
19,19,5,[0.6094455],[0.],[0.6094455],[0.6094455]
20,20,5,[0.6094455],[0.],[0.6094455],[0.6094455]
21,21,5,[0.5901396],[0.0157632],[0.577269],[0.6094455]
22,22,5,[0.3365969],[0.],[0.3365969],[0.3365969]
23,23,5,[0.3365969],[0.],[0.3365969],[0.3365969]
24,24,5,[0.3365969],[0.],[0.3365969],[0.3365969]
25,25,5,[0.3365969],[0.],[0.3365969],[0.3365969]
26,26,5,[0.3365969],[0.],[0.3365969],[0.3365969]
27,27,5,[0.3365969],[0.],[0.3365969],[0.3365969]
28,28,5,[0.3365969],[0.],[0.3365969],[0.3365969]
29,29,5,[0.31566054],[0.02564176],[0.2842559],[0.3365969]
30,30,5,[0.19854829],[0.06997996],[0.14140989],[0.2842559]
