,gen,nevals,avg,std,min,max
0,0,50,[0.9232373],[0.05542406],[0.7948842],[1.0021656]
1,1,5,[0.87771493],[0.02672319],[0.86435336],[0.93116134]
2,2,5,[0.882563],[0.01213007],[0.876498],[0.90682316]
3,3,5,[0.8020856],[0.03720622],[0.78348243],[0.876498]
4,4,5,[0.7905217],[0.],[0.7905217],[0.7905217]
5,5,5,[0.8418978],[0.03002501],[0.82688534],[0.90194786]
6,6,5,[0.78107274],[0.00025825],[0.7809436],[0.7815892]
7,7,5,[0.7809436],[0.],[0.7809436],[0.7809436]
8,8,5,[0.6944019],[0.05867212],[0.6650659],[0.8117462]
9,9,5,[0.69729555],[0.03947323],[0.6650659],[0.7456403]
10,10,5,[0.816455],[0.],[0.816455],[0.816455]
11,11,5,[0.7784119],[0.],[0.7784119],[0.7784119]
12,12,5,[0.83116233],[0.05090933],[0.7962517],[0.9272213]
13,13,5,[0.7357279],[0.03067341],[0.72039115],[0.7970747]
14,14,5,[0.73814934],[0.03551638],[0.72039115],[0.8091821]
15,15,5,[0.7263991],[0.01658964],[0.70965993],[0.74614227]
16,16,5,[0.7261388],[0.02449914],[0.6961336],[0.74614227]
17,17,5,[0.78787774],[0.],[0.78787774],[0.78787774]
18,18,5,[0.7580706],[0.01696131],[0.7415655],[0.78787774]
19,19,5,[0.62599695],[0.09652683],[0.5777335],[0.8190506]
20,20,5,[0.5935505],[0.03067288],[0.5777335],[0.65487784]
21,21,5,[0.4218146],[0.15687543],[0.2944618],[0.63938624]
22,22,5,[0.4226171],[0.10363147],[0.37080136],[0.62988]
23,23,5,[0.42239183],[2.9802322e-08],[0.42239186],[0.42239186]
24,24,5,[0.42239183],[2.9802322e-08],[0.42239186],[0.42239186]
25,25,5,[0.7332859],[0.01813738],[0.71107227],[0.74809504]
26,26,5,[0.8264821],[0.03668962],[0.78630507],[0.86826676]
27,27,5,[0.7778821],[0.02922354],[0.75973946],[0.8351078]
28,28,5,[0.7729529],[0.00402776],[0.7696642],[0.77788585]
29,29,5,[0.7780122],[0.01669598],[0.7696642],[0.81140417]
30,30,5,[0.76331216],[0.0046736],[0.76097536],[0.77265936]
