,gen,nevals,avg,std,min,max
0,0,50,[0.91975975],[0.05408555],[0.7896432],[1.0002095]
1,1,5,[0.84526],[0.],[0.84526],[0.84526]
2,2,5,[0.8017789],[5.9604645e-08],[0.80177885],[0.80177885]
3,3,5,[0.7715903],[0.01977179],[0.7617044],[0.81113386]
4,4,5,[0.58842045],[0.0838495],[0.5464957],[0.75611943]
5,5,5,[0.70973396],[0.06668513],[0.6552858],[0.7914062]
6,6,5,[0.6843594],[0.08734412],[0.61779994],[0.8337909]
7,7,5,[0.5271511],[0.26558965],[0.3102981],[0.8524307]
8,8,5,[0.71766585],[0.],[0.71766585],[0.71766585]
9,9,5,[0.5469256],[0.1820408],[0.39834562],[0.77767706]
10,10,5,[0.5938436],[0.2678099],[0.26725617],[0.8342236]
11,11,5,[0.79885644],[0.01213455],[0.79278916],[0.82312554]
12,12,5,[0.7805197],[0.00852401],[0.7762577],[0.7975677]
13,13,5,[0.6040204],[0.],[0.6040204],[0.6040204]
14,14,5,[0.8160017],[0.01229614],[0.80596197],[0.83106136]
15,15,5,[0.77850294],[0.],[0.77850294],[0.77850294]
16,16,5,[0.8700677],[0.00317516],[0.8684801],[0.876418]
17,17,5,[0.8292301],[0.06326867],[0.7835698],[0.94450814]
18,18,5,[0.80228823],[0.00959618],[0.7974902],[0.82148063]
19,19,5,[0.8068015],[0.06326914],[0.7751669],[0.9333398]
20,20,5,[0.82021964],[0.03726844],[0.78979003],[0.8658639]
21,21,5,[0.8693077],[0.01351788],[0.86254877],[0.89634347]
22,22,5,[0.8276001],[5.9604645e-08],[0.82760006],[0.82760006]
23,23,5,[0.7386888],[0.10276655],[0.65478027],[0.8645516]
24,24,5,[0.7559288],[0.01025579],[0.7508009],[0.7764404]
25,25,5,[0.7484547],[0.00817322],[0.74178123],[0.75846475]
26,26,5,[0.6340488],[0.07952613],[0.5942857],[0.7931011]
27,27,5,[0.69603854],[0.07153454],[0.6376308],[0.7836501]
28,28,5,[0.43341708],[0.15919559],[0.35381928],[0.7518082]
29,29,5,[0.6707254],[0.05959653],[0.64092714],[0.7899185]
30,30,5,[0.7789506],[0.07993296],[0.7212607],[0.92458487]
