,gen,nevals,avg,std,min,max
0,0,50,[0.92381173],[0.0571187],[0.74164784],[1.0199047]
1,1,5,[0.91355973],[0.027777],[0.88570803],[0.96706426]
2,2,5,[0.89196837],[0.01064744],[0.8832748],[0.9050088]
3,3,5,[0.84292156],[0.03294827],[0.8160194],[0.8832748]
4,4,5,[0.8038229],[0.01493765],[0.78552806],[0.8160194]
5,5,5,[0.755795],[0.02427695],[0.73597294],[0.78552806]
6,6,5,[0.6786707],[0.04819503],[0.6393196],[0.7376973]
7,7,5,[0.2967808],[0.],[0.2967808],[0.2967808]
8,8,5,[0.2967808],[0.],[0.2967808],[0.2967808]
9,9,5,[0.2967808],[0.],[0.2967808],[0.2967808]
10,10,5,[0.2967808],[0.],[0.2967808],[0.2967808]
11,11,5,[0.2967808],[0.],[0.2967808],[0.2967808]
12,12,5,[0.2967808],[0.],[0.2967808],[0.2967808]
13,13,5,[0.2967808],[0.],[0.2967808],[0.2967808]
14,14,5,[0.2967808],[0.],[0.2967808],[0.2967808]
15,15,5,[0.2967808],[0.],[0.2967808],[0.2967808]
16,16,5,[0.2967808],[0.],[0.2967808],[0.2967808]
17,17,5,[0.2967808],[0.],[0.2967808],[0.2967808]
18,18,5,[0.2967808],[0.],[0.2967808],[0.2967808]
19,19,5,[0.2967808],[0.],[0.2967808],[0.2967808]
20,20,5,[0.2967808],[0.],[0.2967808],[0.2967808]
21,21,5,[0.2967808],[0.],[0.2967808],[0.2967808]
22,22,5,[0.2967808],[0.],[0.2967808],[0.2967808]
23,23,5,[0.404226],[0.21489044],[0.2967808],[0.8340069]
24,24,5,[0.3990233],[0.17179117],[0.2967808],[0.7413089]
25,25,5,[0.2967808],[0.],[0.2967808],[0.2967808]
26,26,5,[0.2967808],[0.],[0.2967808],[0.2967808]
27,27,5,[0.2967808],[0.],[0.2967808],[0.2967808]
28,28,5,[0.2967808],[0.],[0.2967808],[0.2967808]
29,29,5,[0.2967808],[0.],[0.2967808],[0.2967808]
30,30,5,[0.2967808],[0.],[0.2967808],[0.2967808]
