,gen,nevals,avg,std,min,max
0,0,50,[0.9300997],[0.05815826],[0.7616291],[0.9974656]
1,1,5,[0.7524811],[0.],[0.7524811],[0.7524811]
2,2,5,[0.7524811],[0.],[0.7524811],[0.7524811]
3,3,5,[0.815909],[0.01537767],[0.8033532],[0.8347427]
4,4,5,[0.77776057],[0.04099856],[0.74428535],[0.8279733]
5,5,5,[0.71412134],[0.03805206],[0.68305194],[0.7607254]
6,6,5,[0.640412],[0.03481545],[0.6119852],[0.68305194]
7,7,5,[0.64802665],[0.07208294],[0.6119852],[0.7921926]
8,8,5,[0.38510188],[0.11387565],[0.3219697],[0.6119852]
9,9,5,[0.23229587],[0.07119066],[0.17416893],[0.31948626]
10,10,5,[0.42274785],[0.14257929],[0.30633235],[0.5973711]
11,11,5,[0.5861081],[0.01518755],[0.5737075],[0.60470897]
12,12,5,[0.5826649],[0.],[0.5826649],[0.5826649]
13,13,5,[0.8276852],[0.06938022],[0.7710364],[0.91265815]
14,14,5,[0.81310594],[0.05152459],[0.7710364],[0.8762105]
15,15,5,[0.73581207],[0.02296259],[0.7243308],[0.78173727]
16,16,5,[0.7337661],[0.01887057],[0.7243308],[0.7715072]
17,17,5,[0.44024372],[0.15769419],[0.36139664],[0.7556321]
18,18,5,[0.3863118],[0.18937574],[0.29162392],[0.7650633]
19,19,5,[0.51758206],[0.18634509],[0.29162392],[0.7160551]
20,20,5,[0.5238935],[0.14747185],[0.34327805],[0.6443037]
21,21,5,[0.55811155],[0.26144066],[0.34493586],[0.89940566]
22,22,5,[0.39274424],[0.09561678],[0.34493586],[0.5839778]
23,23,5,[0.63256085],[0.07988832],[0.5776985],[0.7831795]
24,24,5,[0.6518358],[0.05907214],[0.62229973],[0.7699801]
25,25,5,[0.74554896],[0.],[0.74554896],[0.74554896]
26,26,5,[0.6185193],[0.06351483],[0.5867619],[0.74554896]
27,27,5,[0.5867619],[0.],[0.5867619],[0.5867619]
28,28,5,[0.77558243],[0.00988121],[0.77064186],[0.7953449]
29,29,5,[0.8117274],[0.08830656],[0.758617],[0.9880948]
30,30,5,[0.83195513],[0.07417782],[0.7716271],[0.93283296]
