,gen,nevals,avg,std,min,max
0,0,50,[0.9257214],[0.05342742],[0.7829546],[0.9994873]
1,1,5,[0.8352059],[0.05124345],[0.79336584],[0.8979661]
2,2,5,[0.7832068],[0.04714272],[0.7596354],[0.8774922]
3,3,5,[0.71629924],[0.14590749],[0.59716624],[0.89499867]
4,4,5,[0.70921326],[0.04797417],[0.6700425],[0.76796937]
5,5,5,[0.43274564],[0.16761187],[0.3489397],[0.76796937]
6,6,5,[0.7182568],[0.05259619],[0.69195867],[0.82344913]
7,7,5,[0.55888325],[0.07210793],[0.507676],[0.69195867]
8,8,5,[0.77585256],[0.0272726],[0.7424506],[0.79812056]
9,9,5,[0.7371185],[0.01657434],[0.717321],[0.7570039]
10,10,5,[0.77420604],[0.034717],[0.7469732],[0.8302892]
11,11,5,[0.842676],[0.06682812],[0.7972994],[0.9694232]
12,12,5,[0.6324396],[0.08776748],[0.5885559],[0.8079746]
13,13,5,[0.6254795],[0.04522207],[0.5885559],[0.68086505]
14,14,5,[0.7619875],[0.02027011],[0.7383294],[0.78897566]
15,15,5,[0.706156],[0.02918673],[0.6823251],[0.7419023]
16,16,5,[0.7918201],[0.00222576],[0.79000276],[0.79454607]
17,17,5,[0.78388965],[0.00086036],[0.7834595],[0.7856104]
18,18,5,[0.5787668],[0.1700694],[0.44054303],[0.81183445]
19,19,5,[0.8100859],[5.9604645e-08],[0.81008583],[0.81008583]
20,20,5,[0.81567603],[0.01118043],[0.81008583],[0.8380369]
21,21,5,[0.859481],[5.9604645e-08],[0.8594809],[0.8594809]
22,22,5,[0.82911205],[0.00593514],[0.8243201],[0.8376967]
23,23,5,[0.8276107],[0.00658121],[0.8243201],[0.8407731]
24,24,5,[0.82432],[5.9604645e-08],[0.8243201],[0.8243201]
25,25,5,[0.8288685],[0.00909676],[0.8243201],[0.847062]
26,26,5,[0.81605184],[0.01468271],[0.7869101],[0.8268402]
27,27,5,[0.8512328],[0.01821716],[0.8164099],[0.8674172]
28,28,5,[0.86438715],[0.01210474],[0.84956187],[0.87427056]
29,29,5,[0.82790834],[0.],[0.82790834],[0.82790834]
30,30,5,[0.661754],[0.10510242],[0.6092028],[0.87195885]
