,gen,nevals,avg,std,min,max
0,0,50,[0.91882116],[0.05967867],[0.7885244],[0.99183524]
1,1,5,[0.7908479],[0.04310871],[0.75768125],[0.8634192]
2,2,5,[0.84328413],[0.0826131],[0.77622116],[0.9579109]
3,3,5,[0.7972787],[0.],[0.7972787],[0.7972787]
4,4,5,[0.6834755],[0.1002747],[0.6067047],[0.8537313]
5,5,5,[0.6609025],[0.04425231],[0.6067047],[0.69703436]
6,6,5,[0.69844437],[0.07750998],[0.60351443],[0.761731]
7,7,5,[0.79091537],[0.08059464],[0.7251102],[0.8896233]
8,8,5,[0.7748848],[0.04371026],[0.7288285],[0.8259291]
9,9,5,[0.71268314],[0.00807266],[0.70864683],[0.7288285]
10,10,5,[0.7453473],[0.02006663],[0.72896296],[0.7699238]
11,11,5,[0.2936456],[0.],[0.2936456],[0.2936456]
12,12,5,[0.46938482],[0.07433067],[0.4086941],[0.56042093]
13,13,5,[0.7901743],[0.04859744],[0.7306548],[0.8298539]
14,14,5,[0.6737753],[0.04396027],[0.6486346],[0.7610954]
15,15,5,[0.6201784],[0.03650593],[0.59037143],[0.66488886]
16,16,5,[0.7160584],[0.06284346],[0.59037143],[0.7474801]
17,17,5,[0.7862326],[0.],[0.7862326],[0.7862326]
18,18,5,[0.70146453],[0.04238403],[0.6802725],[0.7862326]
19,19,5,[0.7504324],[0.0620557],[0.6688537],[0.8016169]
20,20,5,[0.7896327],[0.00041664],[0.78942436],[0.79046595]
21,21,5,[0.7348809],[0.07560471],[0.6823695],[0.876495]
22,22,5,[0.63434476],[0.09517799],[0.5867558],[0.8247008]
23,23,5,[0.5867558],[0.],[0.5867558],[0.5867558]
24,24,5,[0.5867558],[0.],[0.5867558],[0.5867558]
25,25,5,[0.5867558],[0.],[0.5867558],[0.5867558]
26,26,5,[0.61171734],[0.03960933],[0.5793765],[0.6602287]
27,27,5,[0.5744707],[0.00981162],[0.5548475],[0.5793765]
28,28,5,[0.5793765],[0.],[0.5793765],[0.5793765]
29,29,5,[0.48172793],[0.18026637],[0.33454102],[0.7025082]
30,30,5,[0.40614662],[0.16337235],[0.32446042],[0.7328913]
