,gen,nevals,avg,std,min,max
0,0,30,[0.9203699],[0.06588906],[0.7349786],[1.0014255]
1,1,5,[0.876352],[0.07153567],[0.73411757],[0.92054874]
2,2,5,[0.60242766],[0.10147969],[0.5198225],[0.7388551]
3,3,5,[0.53318584],[0.02672682],[0.5198225],[0.5866395]
4,4,5,[0.5198225],[0.],[0.5198225],[0.5198225]
5,5,5,[0.5861133],[0.13258158],[0.5198225],[0.8512764]
6,6,5,[0.596486],[0.],[0.596486],[0.596486]
7,7,5,[0.80659753],[0.01594958],[0.7986227],[0.8384967]
8,8,5,[0.8134929],[0.01884219],[0.7986227],[0.8434378]
9,9,5,[0.6877668],[0.07070589],[0.65241385],[0.8291786]
10,10,5,[0.59815913],[0.02712738],[0.5845954],[0.65241385]
11,11,5,[0.76772565],[0.1108107],[0.6320108],[0.8582022]
12,12,5,[0.6428251],[0.10040667],[0.5926218],[0.8436385]
13,13,5,[0.7777339],[0.04078388],[0.72778404],[0.8110338]
14,14,5,[0.37734035],[0.10496646],[0.3248571],[0.58727324]
15,15,5,[0.74717504],[0.],[0.74717504],[0.74717504]
16,16,5,[0.7783451],[0.01115745],[0.7692351],[0.7920101]
17,17,5,[0.7879323],[0.01616025],[0.7798522],[0.82025284]
18,18,5,[0.3222555],[0.],[0.3222555],[0.3222555]
19,19,5,[0.3222555],[0.],[0.3222555],[0.3222555]
20,20,5,[0.643295],[0.2621277],[0.3222555],[0.8573214]
21,21,5,[0.35379118],[0.],[0.35379118],[0.35379118]
22,22,5,[0.35379118],[0.],[0.35379118],[0.35379118]
23,23,5,[0.4028429],[0.09810346],[0.35379118],[0.5990498]
24,24,5,[0.40758863],[0.10759488],[0.35379118],[0.62277836]
25,25,5,[0.6444932],[0.08764721],[0.6006696],[0.8197877]
