,gen,nevals,avg,std,min,max
0,0,50,[0.92296785],[0.05390672],[0.7850743],[1.006512]
1,1,5,[0.8034509],[0.05287912],[0.7770113],[0.9092091]
2,2,5,[0.7770113],[0.],[0.7770113],[0.7770113]
3,3,5,[0.77083415],[0.00308857],[0.76928985],[0.7770113]
4,4,5,[0.76928985],[0.],[0.76928985],[0.76928985]
5,5,5,[0.76928985],[0.],[0.76928985],[0.76928985]
6,6,5,[0.76928985],[0.],[0.76928985],[0.76928985]
7,7,5,[0.76928985],[0.],[0.76928985],[0.76928985]
8,8,5,[0.76928985],[0.],[0.76928985],[0.76928985]
9,9,5,[0.76928985],[0.],[0.76928985],[0.76928985]
10,10,5,[0.76928985],[0.],[0.76928985],[0.76928985]
11,11,5,[0.669611],[0.04983945],[0.6446912],[0.76928985]
12,12,5,[0.71598864],[0.05826469],[0.6446912],[0.7679528]
13,13,5,[0.635629],[0.08319234],[0.58057445],[0.8001378]
14,14,5,[0.5939121],[0.01670017],[0.58057445],[0.6194083]
15,15,5,[0.58057445],[0.],[0.58057445],[0.58057445]
16,16,5,[0.58057445],[0.],[0.58057445],[0.58057445]
17,17,5,[0.58057445],[0.],[0.58057445],[0.58057445]
18,18,5,[0.58057445],[0.],[0.58057445],[0.58057445]
19,19,5,[0.58057445],[0.],[0.58057445],[0.58057445]
20,20,5,[0.58057445],[0.],[0.58057445],[0.58057445]
21,21,5,[0.58057445],[0.],[0.58057445],[0.58057445]
22,22,5,[0.58057445],[0.],[0.58057445],[0.58057445]
23,23,5,[0.58057445],[0.],[0.58057445],[0.58057445]
24,24,5,[0.58057445],[0.],[0.58057445],[0.58057445]
25,25,5,[0.58057445],[0.],[0.58057445],[0.58057445]
26,26,5,[0.58057445],[0.],[0.58057445],[0.58057445]
27,27,5,[0.58057445],[0.],[0.58057445],[0.58057445]
28,28,5,[0.58057445],[0.],[0.58057445],[0.58057445]
29,29,5,[0.58057445],[0.],[0.58057445],[0.58057445]
30,30,5,[0.58057445],[0.],[0.58057445],[0.58057445]
