,gen,nevals,avg,std,min,max
0,0,50,[0.92770314],[0.05749569],[0.7626911],[1.0030375]
1,1,5,[0.8481905],[0.02673511],[0.8154468],[0.8700196]
2,2,5,[0.8088074],[0.01871391],[0.78588766],[0.82408726]
3,3,5,[0.7942332],[0.02511265],[0.7816769],[0.8444585]
4,4,5,[0.7769173],[0.00582932],[0.76977783],[0.7816769]
5,5,5,[0.7801669],[0.00075498],[0.77978945],[0.7816769]
6,6,5,[0.73698825],[0.0214006],[0.72628796],[0.77978945]
7,7,5,[0.7363111],[0.03111999],[0.7207511],[0.7985511]
8,8,5,[0.7255638],[0.00962541],[0.7207511],[0.74481463]
9,9,5,[0.71388495],[0.],[0.71388495],[0.71388495]
10,10,5,[0.7374932],[0.07292418],[0.6969437],[0.88275003]
11,11,5,[0.72788966],[0.03861646],[0.6969437],[0.7860087]
12,12,5,[0.462812],[0.1846989],[0.31448254],[0.7380137]
13,13,5,[0.30545357],[0.],[0.30545357],[0.30545357]
14,14,5,[0.5816616],[0.22552289],[0.30545357],[0.76580024]
15,15,5,[0.7249747],[0.01701484],[0.71646726],[0.75900435]
16,16,5,[0.7431031],[0.03700511],[0.71646726],[0.8106783]
17,17,5,[0.46221653],[0.15970263],[0.38236517],[0.78162175]
18,18,5,[0.45678148],[0.14883268],[0.38236517],[0.75444686]
19,19,5,[0.52477497],[0.22270793],[0.34369653],[0.8285929]
20,20,5,[0.72459114],[0.],[0.72459114],[0.72459114]
21,21,5,[0.7251258],[0.00106931],[0.72459114],[0.7272644]
22,22,5,[0.72459114],[0.],[0.72459114],[0.72459114]
23,23,5,[0.7304283],[0.00937545],[0.7189457],[0.73808324]
24,24,5,[0.6394102],[0.07831752],[0.5754642],[0.73532915]
25,25,5,[0.6190795],[0.05979615],[0.5705592],[0.7023782]
26,26,5,[0.39465022],[0.14416075],[0.32256985],[0.6829717]
27,27,5,[0.43470198],[0.2223178],[0.32256985],[0.8793273]
28,28,5,[0.4820202],[0.19528599],[0.32256985],[0.7211957]
29,29,5,[0.33437702],[0.01446078],[0.32256985],[0.3520878]
30,30,5,[0.4606513],[0.16911452],[0.32256985],[0.6677734]
