,gen,nevals,avg,std,min,max
0,0,50,[0.9120829],[0.05420527],[0.7771629],[0.9920449]
1,1,5,[0.88376445],[0.00941741],[0.8760752],[0.8952984]
2,2,5,[0.87713367],[0.00340631],[0.87483156],[0.88385487]
3,3,5,[0.8750803],[0.00049746],[0.87483156],[0.8760752]
4,4,5,[0.7509988],[0.06155965],[0.72021896],[0.8741181]
5,5,5,[0.6189243],[0.05064731],[0.5936007],[0.72021896]
6,6,5,[0.5936007],[0.],[0.5936007],[0.5936007]
7,7,5,[0.5936007],[0.],[0.5936007],[0.5936007]
8,8,5,[0.5936007],[0.],[0.5936007],[0.5936007]
9,9,5,[0.5936007],[0.],[0.5936007],[0.5936007]
10,10,5,[0.5936007],[0.],[0.5936007],[0.5936007]
11,11,5,[0.5936007],[0.],[0.5936007],[0.5936007]
12,12,5,[0.5936007],[0.],[0.5936007],[0.5936007]
13,13,5,[0.5936007],[0.],[0.5936007],[0.5936007]
14,14,5,[0.5936007],[0.],[0.5936007],[0.5936007]
15,15,5,[0.5936007],[0.],[0.5936007],[0.5936007]
16,16,5,[0.5936007],[0.],[0.5936007],[0.5936007]
17,17,5,[0.5936007],[0.],[0.5936007],[0.5936007]
18,18,5,[0.5936007],[0.],[0.5936007],[0.5936007]
19,19,5,[0.5936007],[0.],[0.5936007],[0.5936007]
20,20,5,[0.5936007],[0.],[0.5936007],[0.5936007]
21,21,5,[0.5936007],[0.],[0.5936007],[0.5936007]
22,22,5,[0.5936007],[0.],[0.5936007],[0.5936007]
23,23,5,[0.42142048],[0.10944056],[0.33206263],[0.55545723]
24,24,5,[0.32955724],[0.00306843],[0.32579923],[0.33206263]
25,25,5,[0.32955724],[0.00306843],[0.32579923],[0.33206263]
26,26,5,[0.32579923],[0.],[0.32579923],[0.32579923]
27,27,5,[0.32579923],[0.],[0.32579923],[0.32579923]
28,28,5,[0.32579923],[0.],[0.32579923],[0.32579923]
29,29,5,[0.32579923],[0.],[0.32579923],[0.32579923]
30,30,5,[0.32579923],[0.],[0.32579923],[0.32579923]
